id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;produksi_padi;satuan;tahun
1514;32;JAWA BARAT;3271;KOTA BOGOR;FEBRUARI;6;TON GABAH KERING GILING;2022
1515;32;JAWA BARAT;3271;KOTA BOGOR;MARET;12;TON GABAH KERING GILING;2022
1516;32;JAWA BARAT;3271;KOTA BOGOR;APRIL;0;TON GABAH KERING GILING;2022
1517;32;JAWA BARAT;3271;KOTA BOGOR;MEI;57;TON GABAH KERING GILING;2022
1518;32;JAWA BARAT;3271;KOTA BOGOR;JUNI;8;TON GABAH KERING GILING;2022
1519;32;JAWA BARAT;3271;KOTA BOGOR;JULI;0;TON GABAH KERING GILING;2022
1520;32;JAWA BARAT;3271;KOTA BOGOR;AGUSTUS;0;TON GABAH KERING GILING;2022
1521;32;JAWA BARAT;3271;KOTA BOGOR;SEPTEMBER;15;TON GABAH KERING GILING;2022
1522;32;JAWA BARAT;3271;KOTA BOGOR;OKTOBER;30;TON GABAH KERING GILING;2022
1523;32;JAWA BARAT;3271;KOTA BOGOR;NOVEMBER;15;TON GABAH KERING GILING;2022
1524;32;JAWA BARAT;3271;KOTA BOGOR;DESEMBER;15;TON GABAH KERING GILING;2022
1525;32;JAWA BARAT;3272;KOTA SUKABUMI;JANUARI;872;TON GABAH KERING GILING;2022
1526;32;JAWA BARAT;3272;KOTA SUKABUMI;FEBRUARI;991;TON GABAH KERING GILING;2022
1527;32;JAWA BARAT;3272;KOTA SUKABUMI;MARET;514;TON GABAH KERING GILING;2022
1528;32;JAWA BARAT;3272;KOTA SUKABUMI;APRIL;1506;TON GABAH KERING GILING;2022
1529;32;JAWA BARAT;3272;KOTA SUKABUMI;MEI;2066;TON GABAH KERING GILING;2022
1530;32;JAWA BARAT;3272;KOTA SUKABUMI;JUNI;1179;TON GABAH KERING GILING;2022
1531;32;JAWA BARAT;3272;KOTA SUKABUMI;JULI;651;TON GABAH KERING GILING;2022
1532;32;JAWA BARAT;3272;KOTA SUKABUMI;AGUSTUS;568;TON GABAH KERING GILING;2022
1533;32;JAWA BARAT;3272;KOTA SUKABUMI;SEPTEMBER;1383;TON GABAH KERING GILING;2022
1534;32;JAWA BARAT;3272;KOTA SUKABUMI;OKTOBER;2384;TON GABAH KERING GILING;2022
1535;32;JAWA BARAT;3272;KOTA SUKABUMI;NOVEMBER;810;TON GABAH KERING GILING;2022
1536;32;JAWA BARAT;3272;KOTA SUKABUMI;DESEMBER;336;TON GABAH KERING GILING;2022
1537;32;JAWA BARAT;3273;KOTA BANDUNG;JANUARI;306;TON GABAH KERING GILING;2022
1538;32;JAWA BARAT;3273;KOTA BANDUNG;FEBRUARI;85;TON GABAH KERING GILING;2022
1539;32;JAWA BARAT;3273;KOTA BANDUNG;MARET;671;TON GABAH KERING GILING;2022
1540;32;JAWA BARAT;3273;KOTA BANDUNG;APRIL;1154;TON GABAH KERING GILING;2022
1541;32;JAWA BARAT;3273;KOTA BANDUNG;MEI;712;TON GABAH KERING GILING;2022
1542;32;JAWA BARAT;3273;KOTA BANDUNG;JUNI;828;TON GABAH KERING GILING;2022
1543;32;JAWA BARAT;3273;KOTA BANDUNG;JULI;116;TON GABAH KERING GILING;2022
1544;32;JAWA BARAT;3273;KOTA BANDUNG;AGUSTUS;96;TON GABAH KERING GILING;2022
1545;32;JAWA BARAT;3273;KOTA BANDUNG;SEPTEMBER;970;TON GABAH KERING GILING;2022
1546;32;JAWA BARAT;3273;KOTA BANDUNG;OKTOBER;966;TON GABAH KERING GILING;2022
1547;32;JAWA BARAT;3273;KOTA BANDUNG;NOVEMBER;765;TON GABAH KERING GILING;2022
1548;32;JAWA BARAT;3273;KOTA BANDUNG;DESEMBER;524;TON GABAH KERING GILING;2022
1549;32;JAWA BARAT;3274;KOTA CIREBON;JANUARI;0;TON GABAH KERING GILING;2022
1550;32;JAWA BARAT;3274;KOTA CIREBON;FEBRUARI;0;TON GABAH KERING GILING;2022
1551;32;JAWA BARAT;3274;KOTA CIREBON;MARET;147;TON GABAH KERING GILING;2022
1552;32;JAWA BARAT;3274;KOTA CIREBON;APRIL;248;TON GABAH KERING GILING;2022
1553;32;JAWA BARAT;3274;KOTA CIREBON;MEI;61;TON GABAH KERING GILING;2022
1554;32;JAWA BARAT;3274;KOTA CIREBON;JUNI;0;TON GABAH KERING GILING;2022
1555;32;JAWA BARAT;3274;KOTA CIREBON;JULI;41;TON GABAH KERING GILING;2022
1556;32;JAWA BARAT;3274;KOTA CIREBON;AGUSTUS;227;TON GABAH KERING GILING;2022
1557;32;JAWA BARAT;3274;KOTA CIREBON;SEPTEMBER;78;TON GABAH KERING GILING;2022
1558;32;JAWA BARAT;3274;KOTA CIREBON;OKTOBER;0;TON GABAH KERING GILING;2022
1559;32;JAWA BARAT;3274;KOTA CIREBON;NOVEMBER;6;TON GABAH KERING GILING;2022
1560;32;JAWA BARAT;3274;KOTA CIREBON;DESEMBER;58;TON GABAH KERING GILING;2022
1561;32;JAWA BARAT;3275;KOTA BEKASI;JANUARI;2;TON GABAH KERING GILING;2022
1562;32;JAWA BARAT;3275;KOTA BEKASI;FEBRUARI;43;TON GABAH KERING GILING;2022
1563;32;JAWA BARAT;3275;KOTA BEKASI;MARET;804;TON GABAH KERING GILING;2022
1564;32;JAWA BARAT;3275;KOTA BEKASI;APRIL;0;TON GABAH KERING GILING;2022
1565;32;JAWA BARAT;3275;KOTA BEKASI;MEI;0;TON GABAH KERING GILING;2022
1566;32;JAWA BARAT;3275;KOTA BEKASI;JUNI;2;TON GABAH KERING GILING;2022
1567;32;JAWA BARAT;3275;KOTA BEKASI;JULI;238;TON GABAH KERING GILING;2022
1568;32;JAWA BARAT;3275;KOTA BEKASI;AGUSTUS;633;TON GABAH KERING GILING;2022
1569;32;JAWA BARAT;3275;KOTA BEKASI;SEPTEMBER;48;TON GABAH KERING GILING;2022
1570;32;JAWA BARAT;3275;KOTA BEKASI;OKTOBER;0;TON GABAH KERING GILING;2022
1571;32;JAWA BARAT;3275;KOTA BEKASI;NOVEMBER;0;TON GABAH KERING GILING;2022
1572;32;JAWA BARAT;3275;KOTA BEKASI;DESEMBER;101;TON GABAH KERING GILING;2022
1573;32;JAWA BARAT;3276;KOTA DEPOK;JANUARI;0;TON GABAH KERING GILING;2022
1574;32;JAWA BARAT;3276;KOTA DEPOK;FEBRUARI;0;TON GABAH KERING GILING;2022
1575;32;JAWA BARAT;3276;KOTA DEPOK;MARET;0;TON GABAH KERING GILING;2022
1576;32;JAWA BARAT;3276;KOTA DEPOK;APRIL;0;TON GABAH KERING GILING;2022
1577;32;JAWA BARAT;3276;KOTA DEPOK;MEI;26;TON GABAH KERING GILING;2022
1578;32;JAWA BARAT;3276;KOTA DEPOK;JUNI;13;TON GABAH KERING GILING;2022
1579;32;JAWA BARAT;3276;KOTA DEPOK;JULI;0;TON GABAH KERING GILING;2022
1580;32;JAWA BARAT;3276;KOTA DEPOK;AGUSTUS;0;TON GABAH KERING GILING;2022
1581;32;JAWA BARAT;3276;KOTA DEPOK;SEPTEMBER;0;TON GABAH KERING GILING;2022
1582;32;JAWA BARAT;3276;KOTA DEPOK;OKTOBER;34;TON GABAH KERING GILING;2022
1583;32;JAWA BARAT;3276;KOTA DEPOK;NOVEMBER;0;TON GABAH KERING GILING;2022
1584;32;JAWA BARAT;3276;KOTA DEPOK;DESEMBER;0;TON GABAH KERING GILING;2022
1585;32;JAWA BARAT;3277;KOTA CIMAHI;JANUARI;0;TON GABAH KERING GILING;2022
1586;32;JAWA BARAT;3277;KOTA CIMAHI;FEBRUARI;17;TON GABAH KERING GILING;2022
1587;32;JAWA BARAT;3277;KOTA CIMAHI;MARET;50;TON GABAH KERING GILING;2022
1588;32;JAWA BARAT;3277;KOTA CIMAHI;APRIL;34;TON GABAH KERING GILING;2022
1589;32;JAWA BARAT;3277;KOTA CIMAHI;MEI;49;TON GABAH KERING GILING;2022
1590;32;JAWA BARAT;3277;KOTA CIMAHI;JUNI;33;TON GABAH KERING GILING;2022
1591;32;JAWA BARAT;3277;KOTA CIMAHI;JULI;17;TON GABAH KERING GILING;2022
1592;32;JAWA BARAT;3277;KOTA CIMAHI;AGUSTUS;17;TON GABAH KERING GILING;2022
1593;32;JAWA BARAT;3277;KOTA CIMAHI;SEPTEMBER;32;TON GABAH KERING GILING;2022
1594;32;JAWA BARAT;3277;KOTA CIMAHI;OKTOBER;64;TON GABAH KERING GILING;2022
1595;32;JAWA BARAT;3277;KOTA CIMAHI;NOVEMBER;32;TON GABAH KERING GILING;2022
1596;32;JAWA BARAT;3277;KOTA CIMAHI;DESEMBER;0;TON GABAH KERING GILING;2022
1597;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JANUARI;7620;TON GABAH KERING GILING;2022
1598;32;JAWA BARAT;3278;KOTA TASIKMALAYA;FEBRUARI;3132;TON GABAH KERING GILING;2022
1599;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MARET;4777;TON GABAH KERING GILING;2022
1600;32;JAWA BARAT;3278;KOTA TASIKMALAYA;APRIL;4414;TON GABAH KERING GILING;2022
1601;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MEI;3164;TON GABAH KERING GILING;2022
1602;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JUNI;6518;TON GABAH KERING GILING;2022
1603;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JULI;5577;TON GABAH KERING GILING;2022
1604;32;JAWA BARAT;3278;KOTA TASIKMALAYA;AGUSTUS;3116;TON GABAH KERING GILING;2022
1605;32;JAWA BARAT;3278;KOTA TASIKMALAYA;SEPTEMBER;3281;TON GABAH KERING GILING;2022
1606;32;JAWA BARAT;3278;KOTA TASIKMALAYA;OKTOBER;2023;TON GABAH KERING GILING;2022
1607;32;JAWA BARAT;3278;KOTA TASIKMALAYA;NOVEMBER;4539;TON GABAH KERING GILING;2022
1608;32;JAWA BARAT;3278;KOTA TASIKMALAYA;DESEMBER;6078;TON GABAH KERING GILING;2022
1609;32;JAWA BARAT;3279;KOTA BANJAR;JANUARI;0;TON GABAH KERING GILING;2022
1610;32;JAWA BARAT;3279;KOTA BANJAR;FEBRUARI;343;TON GABAH KERING GILING;2022
1611;32;JAWA BARAT;3279;KOTA BANJAR;MARET;8477;TON GABAH KERING GILING;2022
1612;32;JAWA BARAT;3279;KOTA BANJAR;APRIL;7745;TON GABAH KERING GILING;2022
1613;32;JAWA BARAT;3279;KOTA BANJAR;MEI;0;TON GABAH KERING GILING;2022
1614;32;JAWA BARAT;3279;KOTA BANJAR;JUNI;0;TON GABAH KERING GILING;2022
1615;32;JAWA BARAT;3279;KOTA BANJAR;JULI;1635;TON GABAH KERING GILING;2022
1616;32;JAWA BARAT;3279;KOTA BANJAR;AGUSTUS;6842;TON GABAH KERING GILING;2022
1617;32;JAWA BARAT;3279;KOTA BANJAR;SEPTEMBER;1952;TON GABAH KERING GILING;2022
1618;32;JAWA BARAT;3279;KOTA BANJAR;OKTOBER;2589;TON GABAH KERING GILING;2022
1619;32;JAWA BARAT;3279;KOTA BANJAR;NOVEMBER;0;TON GABAH KERING GILING;2022
1620;32;JAWA BARAT;3279;KOTA BANJAR;DESEMBER;1691;TON GABAH KERING GILING;2022
1621;32;JAWA BARAT;3201;KABUPATEN BOGOR;JANUARI;15939;TON GABAH KERING GILING;2023
1622;32;JAWA BARAT;3201;KABUPATEN BOGOR;FEBRUARI;29613;TON GABAH KERING GILING;2023
1623;32;JAWA BARAT;3201;KABUPATEN BOGOR;MARET;48808;TON GABAH KERING GILING;2023
1624;32;JAWA BARAT;3201;KABUPATEN BOGOR;APRIL;21403;TON GABAH KERING GILING;2023
1625;32;JAWA BARAT;3201;KABUPATEN BOGOR;MEI;21236;TON GABAH KERING GILING;2023
1626;32;JAWA BARAT;3201;KABUPATEN BOGOR;JUNI;24007;TON GABAH KERING GILING;2023
1627;32;JAWA BARAT;3201;KABUPATEN BOGOR;JULI;24997;TON GABAH KERING GILING;2023
1628;32;JAWA BARAT;3201;KABUPATEN BOGOR;AGUSTUS;25135;TON GABAH KERING GILING;2023
1629;32;JAWA BARAT;3201;KABUPATEN BOGOR;SEPTEMBER;35718;TON GABAH KERING GILING;2023
1630;32;JAWA BARAT;3201;KABUPATEN BOGOR;OKTOBER;23763;TON GABAH KERING GILING;2023
1631;32;JAWA BARAT;3201;KABUPATEN BOGOR;NOVEMBER;6027;TON GABAH KERING GILING;2023
1632;32;JAWA BARAT;3201;KABUPATEN BOGOR;DESEMBER;6620;TON GABAH KERING GILING;2023
1633;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JANUARI;73292;TON GABAH KERING GILING;2023
1634;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;FEBRUARI;94276;TON GABAH KERING GILING;2023
1635;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MARET;56969;TON GABAH KERING GILING;2023
1636;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;APRIL;26301;TON GABAH KERING GILING;2023
1637;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MEI;85280;TON GABAH KERING GILING;2023
1638;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JUNI;70219;TON GABAH KERING GILING;2023
1639;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JULI;33625;TON GABAH KERING GILING;2023
1640;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;AGUSTUS;25396;TON GABAH KERING GILING;2023
1641;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;SEPTEMBER;17073;TON GABAH KERING GILING;2023
1642;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;OKTOBER;14997;TON GABAH KERING GILING;2023
1643;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;NOVEMBER;7783;TON GABAH KERING GILING;2023
1644;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;DESEMBER;7181;TON GABAH KERING GILING;2023
1645;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JANUARI;95720;TON GABAH KERING GILING;2023
1646;32;JAWA BARAT;3203;KABUPATEN CIANJUR;FEBRUARI;73260;TON GABAH KERING GILING;2023
1647;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MARET;77750;TON GABAH KERING GILING;2023
1648;32;JAWA BARAT;3203;KABUPATEN CIANJUR;APRIL;38402;TON GABAH KERING GILING;2023
1649;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MEI;75154;TON GABAH KERING GILING;2023
1650;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JUNI;70604;TON GABAH KERING GILING;2023
1651;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JULI;54293;TON GABAH KERING GILING;2023
1652;32;JAWA BARAT;3203;KABUPATEN CIANJUR;AGUSTUS;47450;TON GABAH KERING GILING;2023
1653;32;JAWA BARAT;3203;KABUPATEN CIANJUR;SEPTEMBER;39003;TON GABAH KERING GILING;2023
1654;32;JAWA BARAT;3203;KABUPATEN CIANJUR;OKTOBER;28365;TON GABAH KERING GILING;2023
1655;32;JAWA BARAT;3203;KABUPATEN CIANJUR;NOVEMBER;32605;TON GABAH KERING GILING;2023
1656;32;JAWA BARAT;3203;KABUPATEN CIANJUR;DESEMBER;17516;TON GABAH KERING GILING;2023
1657;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JANUARI;10048;TON GABAH KERING GILING;2023
1658;32;JAWA BARAT;3204;KABUPATEN BANDUNG;FEBRUARI;16931;TON GABAH KERING GILING;2023
1659;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MARET;25974;TON GABAH KERING GILING;2023
1660;32;JAWA BARAT;3204;KABUPATEN BANDUNG;APRIL;53433;TON GABAH KERING GILING;2023
1661;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MEI;31504;TON GABAH KERING GILING;2023
1662;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JUNI;18503;TON GABAH KERING GILING;2023
1663;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JULI;14977;TON GABAH KERING GILING;2023
1664;32;JAWA BARAT;3204;KABUPATEN BANDUNG;AGUSTUS;19174;TON GABAH KERING GILING;2023
1665;32;JAWA BARAT;3204;KABUPATEN BANDUNG;SEPTEMBER;37060;TON GABAH KERING GILING;2023
1666;32;JAWA BARAT;3204;KABUPATEN BANDUNG;OKTOBER;38210;TON GABAH KERING GILING;2023
1667;32;JAWA BARAT;3204;KABUPATEN BANDUNG;NOVEMBER;23969;TON GABAH KERING GILING;2023
1668;32;JAWA BARAT;3204;KABUPATEN BANDUNG;DESEMBER;10360;TON GABAH KERING GILING;2023
1669;32;JAWA BARAT;3205;KABUPATEN GARUT;JANUARI;46342;TON GABAH KERING GILING;2023
1670;32;JAWA BARAT;3205;KABUPATEN GARUT;FEBRUARI;48854;TON GABAH KERING GILING;2023
1671;32;JAWA BARAT;3205;KABUPATEN GARUT;MARET;39933;TON GABAH KERING GILING;2023
1672;32;JAWA BARAT;3205;KABUPATEN GARUT;APRIL;32839;TON GABAH KERING GILING;2023
1673;32;JAWA BARAT;3205;KABUPATEN GARUT;MEI;43197;TON GABAH KERING GILING;2023
1674;32;JAWA BARAT;3205;KABUPATEN GARUT;JUNI;73090;TON GABAH KERING GILING;2023
1675;32;JAWA BARAT;3205;KABUPATEN GARUT;JULI;45147;TON GABAH KERING GILING;2023
1676;32;JAWA BARAT;3205;KABUPATEN GARUT;AGUSTUS;21451;TON GABAH KERING GILING;2023
1677;32;JAWA BARAT;3205;KABUPATEN GARUT;SEPTEMBER;28112;TON GABAH KERING GILING;2023
1678;32;JAWA BARAT;3205;KABUPATEN GARUT;OKTOBER;22171;TON GABAH KERING GILING;2023
1679;32;JAWA BARAT;3205;KABUPATEN GARUT;NOVEMBER;30843;TON GABAH KERING GILING;2023
1680;32;JAWA BARAT;3205;KABUPATEN GARUT;DESEMBER;21807;TON GABAH KERING GILING;2023
1681;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JANUARI;40649;TON GABAH KERING GILING;2023
1682;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;FEBRUARI;26987;TON GABAH KERING GILING;2023
1683;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MARET;43941;TON GABAH KERING GILING;2023
1684;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;APRIL;33414;TON GABAH KERING GILING;2023
1685;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MEI;45079;TON GABAH KERING GILING;2023
1686;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JUNI;41073;TON GABAH KERING GILING;2023
1687;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JULI;23651;TON GABAH KERING GILING;2023
1688;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;AGUSTUS;34682;TON GABAH KERING GILING;2023
1689;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;SEPTEMBER;32707;TON GABAH KERING GILING;2023
1690;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;OKTOBER;31424;TON GABAH KERING GILING;2023
1691;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;NOVEMBER;23785;TON GABAH KERING GILING;2023
1692;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;DESEMBER;13988;TON GABAH KERING GILING;2023
1693;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JANUARI;9077;TON GABAH KERING GILING;2023
1694;32;JAWA BARAT;3207;KABUPATEN CIAMIS;FEBRUARI;27617;TON GABAH KERING GILING;2023
1695;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MARET;66494;TON GABAH KERING GILING;2023
1696;32;JAWA BARAT;3207;KABUPATEN CIAMIS;APRIL;28176;TON GABAH KERING GILING;2023
1697;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MEI;15082;TON GABAH KERING GILING;2023
1698;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JUNI;17542;TON GABAH KERING GILING;2023
1699;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JULI;31007;TON GABAH KERING GILING;2023
1700;32;JAWA BARAT;3207;KABUPATEN CIAMIS;AGUSTUS;35047;TON GABAH KERING GILING;2023
1701;32;JAWA BARAT;3207;KABUPATEN CIAMIS;SEPTEMBER;32974;TON GABAH KERING GILING;2023
1702;32;JAWA BARAT;3207;KABUPATEN CIAMIS;OKTOBER;22410;TON GABAH KERING GILING;2023
1703;32;JAWA BARAT;3207;KABUPATEN CIAMIS;NOVEMBER;7765;TON GABAH KERING GILING;2023
1704;32;JAWA BARAT;3207;KABUPATEN CIAMIS;DESEMBER;5932;TON GABAH KERING GILING;2023
1705;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JANUARI;9363;TON GABAH KERING GILING;2023
1706;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;FEBRUARI;15496;TON GABAH KERING GILING;2023
1707;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MARET;54608;TON GABAH KERING GILING;2023
1708;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;APRIL;29796;TON GABAH KERING GILING;2023
1709;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MEI;15613;TON GABAH KERING GILING;2023
1710;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JUNI;30538;TON GABAH KERING GILING;2023
1711;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JULI;45141;TON GABAH KERING GILING;2023
1712;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;AGUSTUS;18789;TON GABAH KERING GILING;2023
1713;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;SEPTEMBER;16841;TON GABAH KERING GILING;2023
1714;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;OKTOBER;7366;TON GABAH KERING GILING;2023
1715;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;NOVEMBER;9816;TON GABAH KERING GILING;2023
1716;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;DESEMBER;7657;TON GABAH KERING GILING;2023
1717;32;JAWA BARAT;3209;KABUPATEN CIREBON;JANUARI;6875;TON GABAH KERING GILING;2023
1718;32;JAWA BARAT;3209;KABUPATEN CIREBON;FEBRUARI;8965;TON GABAH KERING GILING;2023
1719;32;JAWA BARAT;3209;KABUPATEN CIREBON;MARET;76950;TON GABAH KERING GILING;2023
1720;32;JAWA BARAT;3209;KABUPATEN CIREBON;APRIL;66240;TON GABAH KERING GILING;2023
1721;32;JAWA BARAT;3209;KABUPATEN CIREBON;MEI;71380;TON GABAH KERING GILING;2023
1722;32;JAWA BARAT;3209;KABUPATEN CIREBON;JUNI;33167;TON GABAH KERING GILING;2023
1723;32;JAWA BARAT;3209;KABUPATEN CIREBON;JULI;51208;TON GABAH KERING GILING;2023
1724;32;JAWA BARAT;3209;KABUPATEN CIREBON;AGUSTUS;41785;TON GABAH KERING GILING;2023
1725;32;JAWA BARAT;3209;KABUPATEN CIREBON;SEPTEMBER;34161;TON GABAH KERING GILING;2023
1726;32;JAWA BARAT;3209;KABUPATEN CIREBON;OKTOBER;64062;TON GABAH KERING GILING;2023
1727;32;JAWA BARAT;3209;KABUPATEN CIREBON;NOVEMBER;36132;TON GABAH KERING GILING;2023
1728;32;JAWA BARAT;3209;KABUPATEN CIREBON;DESEMBER;4953;TON GABAH KERING GILING;2023
1729;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JANUARI;8617;TON GABAH KERING GILING;2023
1730;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;FEBRUARI;21920;TON GABAH KERING GILING;2023
1731;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MARET;180997;TON GABAH KERING GILING;2023
1732;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;APRIL;50733;TON GABAH KERING GILING;2023
1733;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MEI;19339;TON GABAH KERING GILING;2023
1734;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JUNI;39435;TON GABAH KERING GILING;2023
1735;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JULI;131804;TON GABAH KERING GILING;2023
1736;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;AGUSTUS;50544;TON GABAH KERING GILING;2023
1737;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;SEPTEMBER;15826;TON GABAH KERING GILING;2023
1738;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;OKTOBER;9596;TON GABAH KERING GILING;2023
1739;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;NOVEMBER;17769;TON GABAH KERING GILING;2023
1740;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;DESEMBER;11849;TON GABAH KERING GILING;2023
1741;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JANUARI;16158;TON GABAH KERING GILING;2023
1742;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;FEBRUARI;21636;TON GABAH KERING GILING;2023
1743;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MARET;52350;TON GABAH KERING GILING;2023
1744;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;APRIL;22839;TON GABAH KERING GILING;2023
1745;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MEI;20508;TON GABAH KERING GILING;2023
1746;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JUNI;32549;TON GABAH KERING GILING;2023
1747;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JULI;41892;TON GABAH KERING GILING;2023
1748;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;AGUSTUS;18248;TON GABAH KERING GILING;2023
1749;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;SEPTEMBER;15241;TON GABAH KERING GILING;2023
1750;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;OKTOBER;15872;TON GABAH KERING GILING;2023
1751;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;NOVEMBER;19494;TON GABAH KERING GILING;2023
1752;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;DESEMBER;10327;TON GABAH KERING GILING;2023
1753;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JANUARI;0;TON GABAH KERING GILING;2023
1754;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;FEBRUARI;12991;TON GABAH KERING GILING;2023
1755;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MARET;193606;TON GABAH KERING GILING;2023
1756;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;APRIL;311496;TON GABAH KERING GILING;2023
1757;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MEI;240025;TON GABAH KERING GILING;2023
1758;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JUNI;31555;TON GABAH KERING GILING;2023
1759;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JULI;111184;TON GABAH KERING GILING;2023
1760;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;AGUSTUS;56083;TON GABAH KERING GILING;2023
1761;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;SEPTEMBER;169149;TON GABAH KERING GILING;2023
1762;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;OKTOBER;216914;TON GABAH KERING GILING;2023
1763;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;NOVEMBER;79498;TON GABAH KERING GILING;2023
1764;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;DESEMBER;1802;TON GABAH KERING GILING;2023
1765;32;JAWA BARAT;3213;KABUPATEN SUBANG;JANUARI;13601;TON GABAH KERING GILING;2023
1766;32;JAWA BARAT;3213;KABUPATEN SUBANG;FEBRUARI;21650;TON GABAH KERING GILING;2023
